0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,2,0,0,0,0,0,0
0,3,0,0,0,0,0,0
0,4,0,0,0,0,0,0
0,5,7,2,1,1,7,4
0,6,7,0,1,1,7,4
0,7,7,1,1,1,7,4
0,8,7,0,1,1,7,4
0,9,7,2,1,1,7,4
0,10,7,1,1,1,7,4
0,11,7,0,1,1,7,4
0,12,0,0,0,0,0,0
0,13,0,0,0,0,0,0
0,14,0,0,0,0,0,0
0,15,0,0,0,0,0,0
0,16,0,0,0,0,0,0
1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0
1,2,0,0,0,0,0,0
1,3,0,0,0,0,0,0
1,4,0,0,0,0,0,0
1,5,7,2,1,1,7,4
1,6,0,0,0,0,0,0
1,7,0,0,0,0,0,0
1,8,0,0,0,0,0,0
1,9,0,0,0,0,0,0
1,10,0,0,0,0,0,0
1,11,7,0,1,1,7,4
1,12,0,0,0,0,0,0
1,13,0,0,0,0,0,0
1,14,0,0,0,0,0,0
1,15,0,0,0,0,0,0
1,16,0,0,0,0,0,0
2,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0
2,2,0,0,0,0,0,0
2,3,0,0,0,0,0,0
2,4,0,0,0,0,0,0
2,5,7,1,1,1,7,4
2,6,0,0,0,0,0,0
2,7,7,3,1,1,7,4
2,8,0,0,0,0,0,0
2,9,7,1,1,1,7,4
2,10,0,0,0,0,0,0
2,11,7,0,1,1,7,4
2,12,0,0,0,0,0,0
2,13,0,0,0,0,0,0
2,14,0,0,0,0,0,0
2,15,0,0,0,0,0,0
2,16,0,0,0,0,0,0
3,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0
3,2,0,0,0,0,0,0
3,3,0,0,0,0,0,0
3,4,0,0,0,0,0,0
3,5,7,2,1,1,7,4
3,6,0,0,0,0,0,0
3,7,0,0,0,0,0,0
3,8,0,0,0,0,0,0
3,9,0,0,0,0,0,0
3,10,0,0,0,0,0,0
3,11,7,0,1,1,7,4
3,12,0,0,0,0,0,0
3,13,0,0,0,0,0,0
3,14,0,0,0,0,0,0
3,15,0,0,0,0,0,0
3,16,0,0,0,0,0,0
4,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0
4,2,0,0,0,0,0,0
4,3,0,0,0,0,0,0
4,4,0,0,0,0,0,0
4,5,7,0,1,1,7,4
4,6,0,0,0,0,0,0
4,7,7,4,1,1,7,4
4,8,0,0,0,0,0,0
4,9,7,1,1,1,7,4
4,10,0,0,0,0,0,0
4,11,7,2,1,1,7,4
4,12,0,0,0,0,0,0
4,13,0,0,0,0,0,0
4,14,0,0,0,0,0,0
4,15,0,0,0,0,0,0
4,16,0,0,0,0,0,0
5,0,7,0,1,1,7,4
5,1,7,1,1,1,7,4
5,2,7,4,1,1,7,4
5,3,7,3,1,1,7,4
5,4,7,0,1,1,7,4
5,5,7,1,1,1,7,4
5,6,0,0,0,0,0,0
5,7,0,0,0,0,0,0
5,8,0,0,0,0,0,0
5,9,0,0,0,0,0,0
5,10,0,0,0,0,0,0
5,11,7,1,1,1,7,4
5,12,7,4,1,1,7,4
5,13,7,0,1,1,7,4
5,14,7,2,1,1,7,4
5,15,7,0,1,1,7,4
5,16,7,1,1,1,7,4
6,0,7,0,1,1,7,4
6,1,0,0,0,0,0,0
6,2,0,0,0,0,0,0
6,3,0,0,0,0,0,0
6,4,0,0,0,0,0,0
6,5,8,3,1,1,7,4
6,6,8,3,1,1,7,4
6,7,8,3,1,1,7,4
6,8,8,3,1,1,7,4
6,9,8,3,1,1,7,4
6,10,8,3,1,1,7,4
6,11,8,3,1,1,7,4
6,12,0,0,0,0,0,0
6,13,0,0,0,0,0,0
6,14,0,0,0,0,0,0
6,15,0,0,0,0,0,0
6,16,7,2,1,1,7,4
7,0,7,0,1,1,7,4
7,1,0,0,0,0,0,0
7,2,0,0,0,0,0,0
7,3,0,0,0,0,0,0
7,4,0,0,0,0,0,0
7,5,0,0,0,0,0,0
7,6,0,0,0,0,0,0
7,7,0,0,0,0,0,0
7,8,0,0,0,0,0,0
7,9,0,0,0,0,0,0
7,10,0,0,0,0,0,0
7,11,0,0,0,0,0,0
7,12,0,0,0,0,0,0
7,13,0,0,0,0,0,0
7,14,0,0,0,0,0,0
7,15,0,0,0,0,0,0
7,16,7,4,1,1,7,4
8,0,7,1,1,1,7,4
8,1,0,0,0,0,0,0
8,2,0,0,0,0,0,0
8,3,0,0,0,0,0,0
8,4,0,0,0,0,0,0
8,5,0,0,0,0,0,0
8,6,0,0,0,0,0,0
8,7,0,0,0,0,0,0
8,8,0,0,0,0,0,0
8,9,0,0,0,0,0,0
8,10,0,0,0,0,0,0
8,11,0,0,0,0,0,0
8,12,0,0,0,0,0,0
8,13,0,0,0,0,0,0
8,14,0,0,0,0,0,0
8,15,0,0,0,0,0,0
8,16,7,3,1,1,7,4
9,0,7,0,1,1,7,4
9,1,0,0,0,0,0,0
9,2,0,0,0,0,0,0
9,3,0,0,0,0,0,0
9,4,0,0,0,0,0,0
9,5,0,0,0,0,0,0
9,6,0,0,0,0,0,0
9,7,0,0,0,0,0,0
9,8,0,0,0,0,0,0
9,9,0,0,0,0,0,0
9,10,0,0,0,0,0,0
9,11,0,0,0,0,0,0
9,12,0,0,0,0,0,0
9,13,0,0,0,0,0,0
9,14,0,0,0,0,0,0
9,15,0,0,0,0,0,0
9,16,7,0,1,1,7,4
10,0,7,0,1,1,7,4
10,1,0,0,0,0,0,0
10,2,0,0,0,0,0,0
10,3,0,0,0,0,0,0
10,4,0,0,0,0,0,0
10,5,0,0,0,0,0,0
10,6,0,0,0,0,0,0
10,7,0,0,0,0,0,0
10,8,0,0,0,0,0,0
