0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,2,0,0,0,0,0,0
0,3,0,0,0,0,0,0
0,4,0,0,0,0,0,0
0,5,0,0,0,0,0,0
0,6,0,0,0,0,0,0
0,7,0,0,0,0,0,0
0,8,0,0,0,0,0,0
0,9,0,0,0,0,0,0
0,10,0,0,0,0,0,0
0,11,0,0,0,0,0,0
0,12,0,0,0,0,0,0
0,13,0,0,0,0,0,0
0,14,0,0,0,0,0,0
0,15,0,0,0,0,0,0
0,16,0,0,0,0,0,0
0,17,8,0,1,1,7,5
0,18,8,0,1,1,7,5
0,19,8,0,1,1,7,5
0,20,8,0,1,1,7,5
0,21,8,0,1,1,7,5
0,22,8,0,1,1,7,5
0,23,8,0,1,1,7,5
0,24,8,0,1,1,7,5
0,25,8,0,1,1,7,5
0,26,8,0,1,1,7,5
0,27,0,0,0,0,0,0
0,28,0,0,0,0,0,0
0,29,0,0,0,0,0,0
0,30,0,0,0,0,0,0
0,31,0,0,0,0,0,0
0,32,0,0,0,0,0,0
0,33,0,0,0,0,0,0
1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0
1,2,0,0,0,0,0,0
1,3,0,0,0,0,0,0
1,4,0,0,0,0,0,0
1,5,0,0,0,0,0,0
1,6,0,0,0,0,0,0
1,7,0,0,0,0,0,0
1,8,0,0,0,0,0,0
1,9,8,0,1,1,7,5
1,10,8,0,1,1,7,5
1,11,8,0,1,1,7,5
1,12,8,0,1,1,7,5
1,13,8,0,1,1,7,5
1,14,8,0,1,1,7,5
1,15,8,0,1,1,7,5
1,16,8,0,1,1,7,5
1,17,8,0,1,1,7,5
1,18,4,1,1,1,4,3
1,19,4,1,1,1,4,3
1,20,4,0,1,1,4,3
1,21,4,1,1,1,4,3
1,22,4,0,1,1,4,3
1,23,4,1,1,1,4,3
1,24,4,2,1,1,4,3
1,25,4,1,1,1,4,3
1,26,8,0,1,1,7,5
1,27,0,0,0,0,0,0
1,28,0,0,0,0,0,0
1,29,0,0,0,0,0,0
1,30,0,0,0,0,0,0
1,31,0,0,0,0,0,0
1,32,0,0,0,0,0,0
1,33,0,0,0,0,0,0
2,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0
2,2,0,0,0,0,0,0
2,3,0,0,0,0,0,0
2,4,0,0,0,0,0,0
2,5,0,0,0,0,0,0
2,6,0,0,0,0,0,0
2,7,0,0,0,0,0,0
2,8,0,0,0,0,0,0
2,9,8,0,1,1,7,5
2,10,0,0,1,1,1,1
2,11,0,2,1,1,1,1
2,12,0,0,1,1,1,1
2,13,0,3,1,1,1,1
2,14,0,0,1,1,1,1
2,15,0,1,1,1,1,1
2,16,0,0,1,1,1,1
2,17,0,0,1,1,1,1
2,18,4,1,1,1,4,3
2,19,0,0,0,0,0,0
2,20,0,0,0,0,0,0
2,21,0,0,0,0,0,0
2,22,0,0,0,0,0,0
2,23,0,0,0,0,0,0
2,24,0,0,0,0,0,0
2,25,4,1,1,1,4,3
2,26,8,0,1,1,7,5
2,27,0,0,0,0,0,0
2,28,0,0,0,0,0,0
2,29,0,0,0,0,0,0
2,30,0,0,0,0,0,0
2,31,0,0,0,0,0,0
2,32,0,0,0,0,0,0
2,33,0,0,0,0,0,0
3,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0
3,2,0,0,0,0,0,0
3,3,0,0,0,0,0,0
3,4,0,0,0,0,0,0
3,5,0,0,0,0,0,0
3,6,0,0,0,0,0,0
3,7,0,0,0,0,0,0
3,8,0,0,0,0,0,0
3,9,8,0,1,1,7,5
3,10,0,0,1,1,1,1
3,11,0,0,0,0,0,0
3,12,0,0,0,0,0,0
3,13,0,0,0,0,0,0
3,14,0,0,0,0,0,0
3,15,0,0,0,0,0,0
3,16,8,2,1,1,0,6
3,17,0,0,0,0,0,0
3,18,0,0,0,0,0,0
3,19,0,0,0,0,0,0
3,20,0,0,0,0,0,0
3,21,0,0,0,0,0,0
3,22,0,0,0,0,0,0
3,23,0,0,0,0,0,0
3,24,0,0,0,0,0,0
3,25,4,1,1,1,4,3
3,26,8,0,1,1,7,5
3,27,0,0,0,0,0,0
3,28,0,0,0,0,0,0
3,29,0,0,0,0,0,0
3,30,0,0,0,0,0,0
3,31,0,0,0,0,0,0
3,32,0,0,0,0,0,0
3,33,0,0,0,0,0,0
4,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0
4,2,0,0,0,0,0,0
4,3,0,0,0,0,0,0
4,4,0,0,0,0,0,0
4,5,0,0,0,0,0,0
4,6,0,0,0,0,0,0
4,7,0,0,0,0,0,0
4,8,0,0,0,0,0,0
4,9,8,0,1,1,7,5
4,10,0,0,1,1,1,1
4,11,0,0,0,0,0,0
4,12,0,0,0,0,0,0
4,13,0,0,0,0,0,0
4,14,0,0,0,0,0,0
4,15,0,0,0,0,0,0
4,16,0,0,1,1,1,1
4,17,0,2,1,1,1,1
4,18,4,1,1,1,4,3
4,19,0,0,0,0,0,0
4,20,0,0,0,0,0,0
4,21,0,0,0,0,0,0
4,22,0,0,0,0,0,0
4,23,0,0,0,0,0,0
4,24,0,0,0,0,0,0
4,25,4,1,1,1,4,3
4,26,8,0,1,1,7,5
4,27,0,0,0,0,0,0
4,28,0,0,0,0,0,0
4,29,0,0,0,0,0,0
4,30,0,0,0,0,0,0
4,31,0,0,0,0,0,0
4,32,0,0,0,0,0,0
4,33,0,0,0,0,0,0
5,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0
5,2,0,0,0,0,0,0
5,3,0,0,0,0,0,0
5,4,0,0,0,0,0,0
5,5,0,0,0,0,0,0
5,6,0,0,0,0,0,0
5,7,0,0,0,0,0,0
5,8,0,0,0,0,0,0
